Author_id,Name
1255,Alexander McCall Smith
1256,Michael Paterniti
1257,Dorothy R. Miller
1258,Steve Martin
1259,Banana Yoshimoto
1260,Ann Rae Jonas
1261,Reader's Digest
1262,Joseph Campbell
1263,Bill Moyers
1264,Dyanne Gibson
1265,Isaac Asimov
1266,Edwidge Danticat
1267,JOE R LANSDALE
1268,Arturo Perez-Reverte
1269,Margaret Jull Costa
1270,Sheila O'Connor
1271,Erik Larson
1272,Saul Bellow
1273,Dan Millman
1274,Ned Vizzini
1275,Laurie Halse Anderson
1276,Chris Wooding
1277,Mary McGarry Morris
1278,Brian O'Leary
1279,Meredith Miller
1280,David Peat
1281,L. Ron Hubbard
1282,Jeffery Deaver
1283,Stephen Coonts
1284,John Whitman
1285,Peter Kummer
1286,Sven Regener
1287,Wendy Leigh
1288,Dorothy Sterling
1289,B. K. S. Iyengar
1290,Yehudi Menuhin
1291,Kate Atkinson
1292,Susan M. McIntosh
1293,Thomas Nelson
1294,Diane Muldrow
1295,Robert Bloch
1296,Mollie Molay
1297,Grace Collins
1298,Judy Blume
1299,Jonathan Rabb
1300,Patrick Robinson
1301,Robert T. Bakker
1302,Fred Saberhagen
1303,Richard Moran
1304,Michael DiMercurio
1305,Wilkie Collins
1306,Randall Wallace
1307,Rhoda Huffey
1308,Calvin Trillin
1309,Rachel Simon
1310,Nick Earls
1311,Carol Emshwiller
1312,Edith Konecky
1313,E. A. J. Honigmann
1314,Jonathan Harr
1315,Ayn Rand
1316,Leonard Peikoff
1317,Graham Hough
1318,Alexandre Dumas
1319,Dorothy Garlock
1320,Whitney Otto
1321,Virginia Barber
1322,Edith Grossman
1323,Michael Cunningham
1324,Diane Ackerman
1325,Susan Isaacs
1326,Douglas Preston
1327,Lincoln Child
1328,Kim Stanley Robinson
1329,William Safire
1330,Vincent Torre
1331,Leslie Glass
1332,Cathy Cash Spellman
1333,Grace Slick
1334,Andrea Cagan
1335,Jerry Bledsoe
1336,Jane Sigaloff
1337,Marian Keyes
1338,Melissa Rossi
1339,Jackie Collins
1340,Drew Barrymore
1341,Carrie Alexander
1342,Lori Handeland
1343,Debra Salonen
1344,Deborah Laake
1345,Margaret Way
1346,Marisa Carroll
1347,Eduardo Duran
1348,Bonnie Duran
1349,Dave Eggers
1350,Hernando De Soto
1351,Julie Miller
1352,Jasper Fforde
1353,Wendy Holden
1354,Sebastian Faulks
1355,Sue Margolis
1356,Dora Levy Mossanen
1357,Sheri Holman
1358,Jacqueline Susann
1359,Stephanie Laurens
1360,Jane Mendelsohn
1361,Madge Swindells
1362,Richard Adams
1363,John Colapinto
1364,Ildikó Von Kürthy
1365,John McPhee
1366,Kurt Vonnegut
1367,Veronique Vienne
1368,Erica Lennard
1369,Sándor Márai
1370,Heiner Friedlich
1371,Mark A. S. McMenamin
1372,Nancy K Robinson
1373,Jillian Lund
1374,Ann Rinaldi
1375,Scott O'Dell
1376,Thomas Rockwell
1377,Louise Plummer
1378,David J. Duncan
1379,Richard Awlinson
1380,Jeff Easley
1381,Patricia Kennealy-Morrison
1382,Julie E. Czerneda
1383,Eva Heller
1384,Jan McDaniel
1385,Genell Dellin
1386,Betty Neels
1387,Carole Mortimer
1388,Barbara Dolan
1389,Viveca Carlysle
1390,Judy Jackson
1391,Lewis Orde
1392,Anonymous Teenager
1393,Beatrice Sparks
1394,Peter Mayle
1395,Philip K. Dick
1396,Roger Zelazny
1397,Douglas Kennedy
1398,Robert Louit
1399,Bruno Martin
1400,Aldous Huxley
1401,Edgar Allen Poe
1402,Mark Z. Danielewski
1403,Claro
1404,Makyo
1405,Vicomte
1406,Adams Douglas
1407,Jean Bonnefoy
1408,Albert Camus
1409,Stan Berenstain
1410,Jan Berenstain
1411,A.J. Wood
1412,Sunny Griffin
1413,Richard Kolding
1414,Disney Staff; Pixar Animation Studios Staff
1415,Disney
1416,Maida Silverman
1417,Jean Giraudoux
1418,Antony Mason
1419,Andrew S. Hughes
1420,Jen Green
1421,Lynne Reid Banks
1422,Brock Cole
1423,John Calvin Batchelor
1424,Carolyn Wheat
1425,Dan Simmons
1426,Ros Stanley
1427,R. L. Stine
1428,Steve Skidmore
1429,Steve Barlow
1430,Matt Christopher
1431,Janet Evanovich
1432,Lorelei King
1433,Marilyn Penovich Friend
1434,William D. Bursuck
1435,Brian Herbert
1436,Kevin J Anderson
1437,C. A. Stephens
1438,Stephens
1439,Larry Glatz
1440,Kevin J. Anderson
1441,Stephen Youll
1442,Mary Evans O'Keefe Gravalos
1443,Carol Pulin
1444,Randall Rothenberg
1445,Enos A. Mills
1446,John D. Fitzgerald
1447,Sebastiano Vassalli
1448,Emma Rose
1449,Patrick McGrath
1450,William Kotzwinkle
1451,Vincent Bugliosi
1452,Bruce B. Henderson
1453,Mark Richard
1454,Ben Elton
1455,Ltd Publication International
1456,Mary Doria Russell
1457,MacDonald Harris
1458,Lawrence Goldstone
1459,Nancy Goldstone
1460,Leslie Land
1461,Roger Phillips
1462,Rikki Ducornet
1463,Victor Hugo
1464,Charles E. Wilbour
1465,James K. Robinson
1466,Jennifer Egan
1467,Dodie Smith
1468,Doug Lowe
1469,Arlene Eisenberg
1470,Heidi Murkoff
1471,Sandee Hathaway
1472,Jane Green
1473,Gary Ezzo
1474,Robert Bucknam
1475,Dennis Rainey
1476,Barbara Rainey
1477,David Gardner
1478,Tom Gardner
1479,Sandee Hathaway B.S
1480,R. A. Macavoy
1481,Brooke Stevens
1482,Ann B. Ross
1483,Adriana Trigiani
1484,Bebe Moore Campbell
1485,Barbara Corcoran
1486,Bruce Littlefield
1487,Amy Hassinger
1488,Mia Barron
1489,Erica Jong
1490,Diana Palmer
1491,Rebecca Godfrey
1492,Lois Battle
1493,Allen Ginsberg
1494,Johanna M. Smith
1495,Ann Major
1496,Dallas Schulze
1497,Andrew M. Greeley
1498,Rick Davis
1499,Catholic Church
1500,Alfred McBride
1501,O. Praem
1502,Albert J. McBride
1503,Russell L. Ford
1504,Robertson Davies
1505,Judith Skelton Grant
1506,Bill Watterson
1507,Jacqueline Kasun
1508,Leslie Meier
1509,Corinne T. Netzer
1510,Alice Adams
1511,Buechner
1512,Max Frisch
1513,Thomas Pynchon
1514,Veronika Martenova Charles
1515,Veronika Martenova Char
1516,Doris Pilkington
1517,Stephen Gallagher
1518,Robert Louis Stevenson
1519,Emma Letley
1520,Edwina Currie
1521,Donald A. Mackenzie
1522,Jules Verne
1523,Laurie Lee
1524,John Ward
1525,Sam Siciliano
1526,Joe Haldeman
1527,Leon Uris
1528,Anatoli Boukreev
1529,G. Weston DeWalt
1530,Steve J. Lewis
1531,Len Deighton
1532,Dale L. Anderson
1533,Arden Moore
1534,E. L. Epstein
1535,William J. Mann
1536,Laurell K. Hamilton
1537,James Reese
1538,J. R. R. Tolkien
1539,Judge Judy Sheindlin
1540,Bob Tore
1541,Manil Suri
1542,Victoria Sullivan
1543,James Hatch
1544,Kingsley Amis
1545,Mark Frost
1546,Scott Walker
1547,Catherine Clement
1548,Tobias Scheffel
1549,Uli Aumüller
1550,Colm Toibin
1551,Joe Weber
1552,Caleb Carr
1553,Stephen Baxter
1554,Augusten Burroughs
1555,Mark Dunn
1556,William Carpenter
1557,John Case
1558,Donna Woolfolk Cross
1559,Jon Krakauer
1560,Michael Ryan
1561,Robert K. Tanenbaum
1562,Judi Lawson Wallace
1563,Ken
1564,Jr. Putnam
1565,Drew McCarthy
1566,H. J. C. Grierson
1567,Peter J. D'Adamo
1568,Catherine Whitney
1569,Helene Wiggin
1570,Ira Levin
1571,Norman Lindsay
1572,Christina Lamb
1573,Nancy Creagh Phelan
1574,Chris Bohjalian
1575,M. Scott Peck
1576,M. M. Kaye
1577,Sharon Creech
1578,Christian Jacq
1579,Dean Devlin
1580,Roland Emmerich
1581,Steve Molstad
1582,Dean Marney
1583,Michael Rosen
1584,Justine Ettler
1585,Margaret Wise Brown
1586,Cyndy Szekeres
1587,Sheldon Arensen
1588,Amanda McKay
1589,Carl Djerassi
1590,Nuala O'Faolain
1591,Lee Strobel
1592,Sally And Rob Rains
1593,Alice Gray
1594,Osuntoki
1595,G. Weston Dewalt
1596,Anonymous
1597,Burton Raffel
1598,Neil D. Isaacs
1599,Terry McMillan
1600,Don Lasseter
1601,Jimmy Stewart
1602,Cheryl Gross
1603,Ken Wilber
1604,Bill Cosby
1605,Ruth Gordon
1606,Flannery O'Connor
1607,Sally Fitzgerald
1608,Adrian Mitchell
1609,Donald A. Davis
1610,Leslie Marmon Silko
1611,Robert S. Root-Bernstein
1612,Michele M. Root-Bernstein
1613,Joe Marcus
1614,Dorothea Benton Frank
1615,Anita Brookner
1616,Beverly Jenkins
1617,Geri Guillaume
1618,Francis Ray
1619,Monica
1620,Daniel Hecht
1621,Anita Daher
1622,Steve Lawhead
1623,Robin White
1624,Stephen White
1625,Jeffrey Archer
1626,Guy De Maupassant
1627,Jonathan Kellerman
1628,Robert Charles Wilson
1629,Gilles Deleuze
1630,Felix Guattari
1631,Brian Massumi
1632,Peter Weber
1633,Thomas Gifford
1634,Oscar Hijuelos
1635,Taiping Shangdi
1636,Harald Schmidt
1637,Arman Dansh
1638,Emma Callery
1639,Donald Beman
1640,Managing Editor Nic Kynaston
1641,Adam Brate
1642,Bob Levis
1643,Laurence Marks
1644,Maurice Gran
1645,Jeff Smith
1646,J Smith
1647,Cherie Carter-Scott
1648,Raymond Aaron
1649,Kimberly Kirberge
1650,Lennart Nilsson
1651,Courtland L. Bovee
1652,John V. Thill
1653,David Freemantle
1654,Sandra Waddock
1655,V.K. Narayanan
1656,Michael A. Mische
1657,Ann Douglas
1658,John R. Sussman
1659,Fergus Kelly
1660,Pat Fairon
1661,Mary Dowling Daley
1662,Norman Mailer
1663,Geoff Ryman
1664,Graham Greene
1665,Gaston Leroux
1666,Max Byrd
1667,Karlfried G. Durckheim
1668,Stephanie Coontz
1669,Laure Redmond
1670,Lynda Barry
1671,Jr. H. Jackson Brown
1672,Laurent Jouvet
1673,Francesca Lia Block
1674,Andrew Pyper
1675,Dr. Robert C. Atkins M.D.
1676,Wendy Orr
1677,Amy Ephron
1678,Susan Vreeland
1679,Alan Cumming
1680,Christopher Russo
1681,Allen St. John
1682,Andrea Di Robilant
1683,Alan Epstein
1684,Federico Andahazi
1685,Salley Vickers
1686,Russell Martin
1687,Roger D. Masters
1688,Andy Meisler
1689,Ross King
1690,Marc Brown
1691,Writers Digest
1692,Elaine Weinmann
1693,Peter Lourekas
1694,Charles Sheffield
1695,Lois McMaster Bujold
1696,Iain Pears
1697,John Barnes
1698,Jean M. Auel
1699,Joan Cleveland
1700,Simmons Wilson
1701,Sherwood Kiraly
1702,Frank DeCaro
1703,Robert Ludlum
1704,Oliver W. Sacks
1705,Virginia Woolf
1706,Akihito Toda
1707,Kagemaru Himeno
1708,Diane Wolkstein
1709,Samuel Noah Kramer
1710,Alice Garrard
1711,Dan Levine
1712,Herbert Bailey Livesey
1713,Ni
1714,Janet Fitch
1715,Pat Rodegast
1716,Judith Stanton
1717,Richard Dalby
1718,William Hoffman
1719,David Foster Wallace
1720,Dav Pilkey
1721,Clive James
1722,Chuck Logan
1723,Patrick Süskind
1724,James Rollins
1725,Minette Walters
1726,William Faulkner
1727,Paul Joseph Lederer
1728,Joan Wolf
1729,Dana Stabenow
1730,R. D. Lawrence
1731,John Updike
1732,Christie
1733,Tiffanie DeBartolo
1734,Ryszard Kapuscinski
1735,Martin Pollack
1736,Kent Anderson
1737,T. Lobsang Rampa
1738,William Bernhardt
1739,Ben Bova
1740,Naomi Shihab Nye
1741,Daniel Quinn
1742,David Tacey
1743,William Weaver
1744,Todd James Pierce
1745,Kathleen Ann Goonan
1746,Jeanette Winterson
1747,Valerie Tripp
1748,Nick Backes
1749,Christoph Lees
1750,Grainne McCartan
1751,Karina Reynolds
1752,Val McDermid
1753,Julie Garwood
1754,Madeleine L'Engle
1755,Jody A. Lee
1756,Ann Packer
1757,Gregory Frost
1758,Larry Millett
1759,Vilhelm Moberg
1760,Gail Diven
1761,Cindy Kitchel
1762,Maureen Howard
1763,Stephen Alter
1764,Michael Moorcock
1765,Vikram Chandra
1766,Chitra Banerjee Divakaruni
1767,Anna Sewell
1768,Bill Slavicsek
1769,Richard L. Anderson
1770,Jean-Paul Sartre
1771,Sara Pritchard
1772,Ursula K. Le Guin
1773,Margaret Chodos-Irvine
1774,Basil Creighton
1775,Neal Stephenson
1776,Martin Green
1777,Joseph Mileck
1778,Amit Chaudhuri
1779,Rosalind Miles
1780,Stanley Gordon West
1781,Sarah Caudwell
1782,Irvine Welsh
1783,Nelson DeMille
1784,Phyllis Gotlieb
1785,Diana L. Paxson
1786,Gail Godwin
1787,Wynema McGowan
1788,Richard Wagamese
1789,Robert Haas
1790,Wilma Yeo
1791,Cherie Carter-Smith
1792,Jayne Castle
1793,Deric Longden
1794,Susan Krinard
1795,Maggie
1796,Katy Munger
1797,Alex Dingwall-Main
1798,Tony Buzan
1799,Barry Buzan
1800,Octavia E. Butler
1801,Erich Fromm
1802,Gloria Naylor
1803,Mary Pipher
1804,John O'Donohue
1805,Jonathan D. Spence
1806,Janet Kessel Fletcher
1807,Chuck Williams
1808,Richard Eskit
1809,Joseph O'Connor
1810,Rita Golden Gelman
1811,Elroy Freem
1812,Taoist Master Alfred Huang
1813,Holly Black
1814,Christopher Golden
1815,Nancy Holder
1816,Charles Dickenson
1817,Fay Robinson
1818,Roberts
1819,Lee Magner
1820,Marie Ferrarella
1821,Pamela Bauer
1822,Kim Mckade
1823,J.K. Rowling
1824,Mary GrandPré
1825,Katherine Garbera
1826,Donna Kauffman
1827,Judith Bowen
1828,Heather Graham Pozzessere
1829,Ron Burke
1830,Susan Burke
1831,Amanda Stevens
1832,Rebecca York
1833,Nancy Warren
1834,Rebecca Flanders
1835,Jamie Denton
1836,Curtiss Ann Matlock
1837,Suzanne Simmons
1838,Diane Farr
1839,Robyn Carr
1840,Margot Dalton
1841,Janis Flores
1842,Kate Welsh
1843,Robin A. White
1844,Richard Parry
1845,P. Richard Henrick
1846,H. Jay Riker
1847,Jean Heller
1848,George C. Wilson
1849,L. HEATH
1850,Craig Thomas
1851,Harry Homewood
1852,Jean Craighead George
1853,June Stepansky
1854,Charles Mignon
1855,Kari A. Ronning
1856,Laura Lippman
1857,Philip Roth
1858,William Styron
1859,Malcolm Hillier
1860,Judith Clancy
1861,Pierre Sansot
1862,Otto H. Frank
1863,Philippe Noble
1864,Isabelle R
1865,Cristina Garcia
1866,Naomi Ragen
1867,Janet Wallach
1868,David Birney
1869,Scott Brick
1870,Carolyn Hart
1871,Michael Collier
1872,Barbara Pronin
1873,Heather Arnel Paulsen
1874,Stephen R. Covey
1875,Elizabeth George
1876,Anne Burton
1877,Frances Fyfield
1878,Dorothy Simpson
1879,Connie May Fowler
1880,Tunku Halim
1881,Charles Schwab
1882,Barbara Parker
1883,Jerome Preisler
1884,Martin Greenburg
1885,Arto Paasilinna
1886,Alessandro Baricco
1887,Françoise Brun
1888,Richard Dawkins
1889,Kevin Anderson
1890,Frank Herbert
1891,Peter Maas
1892,American Psychiatric Association
1893,Michael Shaara
1894,Donna-Marie Pye
1895,James W. Loewen
1896,Ernest H. Shepard
1897,Robert Jordan
1898,Sigmund Freud
1899,James Strachey
1900,Eugen Herrigel
1901,St. Augustine
1902,John K. Ryan
1903,Stanley Milgram
1904,John Sabini
1905,Maury Silver
1906,Sun Tzu
1907,Miyamoto Musashi
1908,Ray Axford
1909,Kenneth Kushner
1910,Jackson Morisawa
1911,Daisetz T. Suzuki
1912,Elliott Hester
1913,Libby Hathorn
1914,Paul Temple
1915,Ralph Levinson
1916,David Mostyn
1917,James Moloney
1918,Dan Parkinson
1919,Sophie Schallingher
1920,Mechtild Sandberg-Ciletti
1921,Josephine Fairley
1922,Sarah Stacey
1923,R. T. Burns
1924,Charles &amp; Martin H. Greenberg (eds.); Poul And
1925,Buzz Aldrin
1926,Gene Light
1927,Beth Saulnier
1928,Ted Conover
1929,Mary Tatem
1930,Tom Connor
1931,George Carlin
1932,Sarah Delany
1933,Annie Elizabeth Delany
1934,Amy Hill Heart
1935,Melody Beattie
1936,Harlan Coben
1937,Richard Marcinko
1938,Andrew Klavan
1939,Brooke Siler
1940,Patrick Fanning
1941,Carole Honeychurch
1942,Catharine Sutke
1943,Laurence Roy Stains
1944,Stefan Bechtel
1945,David Hopkins
1946,Mihaly Csikszentmihalyi
1947,Lynne Truss
1948,Paul Wilson
1949,Joachim Appel
1950,Aurthur Van Essen
1951,Whoopi Goldberg
1952,Drew Carey
1953,Jon Winokur
1954,Warren Buckland
1955,Sherry Diestler
1956,Paul Sloane
1957,Des MacHale
1958,William Strunk Jr.
1959,Roger Angell
1960,Rosalie Maggio
1961,M. Neil Browne
1962,Stuart M. Keeley
1963,David M. Buss
1964,Various
1965,David D. Burns
1966,Leil Lowndes
1967,Roberta Allen
1968,Esme Raji Codell
1969,Jim Trelease
1970,Harold R. McAlindon
1971,Michael Michalko
1972,Richard O'Connor
1973,Melissa L. Rossi
1974,John T. Walbaum
1975,Nina Wise
1976,Hans Christian Andersen
1977,Claire Maria Ford
1978,Claire Ford
1979,Warren Farrell Ph.D.
1980,Daniel Keyes
1981,Tom Holt
1982,Barbara W. Tuchman
1983,Frank Moorhouse
1984,Robert Hughes
1985,Daniel Yergin
1986,Walter Mosley
1987,Pamela Ribon
1988,Rodman Philbrick
1989,GLOBE
1990,Jeannette Batz
1991,Linda Goodnight
1992,Madelyn K. Anderson
1993,Gary Devon
1994,John Beasant
1995,Frank E. Peretti
1996,Brad Meltzer
1997,John Le Carre
1998,Christopher Isherwood
1999,Viktor E. Frankl
2000,Cheryl Gochnauer
2001,Dennis Lehane
2002,Z. Barnes
2003,Robert H. Boyer
2004,Kenneth J. Zahorski
2005,Johanna Lindsey
2006,James Redfield
2007,Carol Adrienne
2008,Colette Whitaker
2009,Vincent Lardo
2010,Lawrence Sanders
2011,Karl Edward Wagner
2012,Catherine Hyde
2013,Lady Gregory
2014,William Butler Yeats
2015,Proinsias Mac Cana
2016,P W Joyce
2017,Caitlin Matthews
2018,John Matthews
2019,Michael J. Caduto
2020,Joseph Bruchac
2021,Mike Corbishley
2022,Courtney Davis
2023,Sir George Trevelyan
2024,Blanche Cirker
2025,James Finn Garner
2026,Mark Baker
2027,Greg Iles
2028,Scott Adams
2029,Jon Franklin
2030,Alan Doelp
2031,Roxana Ferllini
2032,Cyril Wecht
2033,Dr. Cyril Wecht
2034,Ridley Pearson
2035,Thomas William Simpson
2036,Michael Baden
2037,Marion Roach
2038,Douglas J. Preston
2039,MIKE GAYLE
2040,Lee Child
2041,W. R. Mitchell
2042,Dale Brown
2043,Jim Defelice
2044,Carol O'Connell
2045,Richard Flanagan
2046,Bradley Smith
2047,Wallace Hamilton
2048,Larry Wolff
2049,Richard D. Mohr
2050,Len Richmond
2051,Michael Bronski
2052,John Boswell
2053,Herbert Hendin
2054,Eric Marcus
2055,Martha Gever
2056,Pratibha Parmar
2057,John Greyson
2058,Laurence Goldstein
2059,Patrick Higgins
2060,Marshall Kirk
2061,Hunter Madsen
2062,Gary Schmidgall
2063,Robert Chesley
2064,Harvey Fierstein
2065,William M. Hoffman
2066,Robert H. Hopcke
2067,Colin Spencer
2068,Trevor Jacques
2069,Michael Hamilton
2070,Dr. Dale
2071,Lucy R. Lippard
2072,David Gottlieb
2073,Mike Hippler
2074,Randy Shilts
2075,Eric E. Rofes
2076,Jamie Sams
2077,John McCollister
2078,Sylvia Browne
2079,Antoinette May
2080,Lindsay Harrison
2081,Shirley MacLaine
2082,Shirley Maclaine
2083,Shakti Gawain
2084,Gabrielle Roth
2085,John Loudon
2086,Angeles Arrien
2087,Oriah Mountain Dreamer
2088,David Buerge
2089,Hal Zina Bennett
2090,Geoffrey Cornelius
2091,Louis Chunovic
2092,Ellis Weiner
2093,Rob Morrow
2094,Jon Scieszka
2095,Ansel Adams
2096,Mel Curtis
2097,Jana Stone
2098,Bonnie Sharpe
2099,A. C. Bhaktivedanta Swami Prabhupada
2100,A. C. Bhaktivedanta Swami Prabhupâda
2101,Joyce Wilson
2102,Walt Whitman
2103,Francis Murphen
2104,Jalal Al-Din Rumi
2105,Coleman Barks
2106,John Moyne
2107,James Hillman
2108,Lynn V. Andrews
2109,Douglas A. Skoog
2110,F. James Holler
2111,Timothy A. Nieman
2112,John McMurry
2113,Robert C. Fay
2114,P. W. Atkins
2115,Susannah Leigh
2116,S. Leigh
2117,Tim Allen
2118,Staff Of The Wall St Journal
2119,Bruce Lansky
2120,Patricia Curtis
2121,Carol Himsel Daly
2122,Cynthia L. Copeland
2123,Cyndy Salzmann
2124,Ellen Raskin
2125,James Herriot
2126,Marye Anne Fox
2127,James K. Whitesell
2128,D.F. Shriver
2129,P.W. Atkins
2130,Cooper Haroldold Langford
2131,Jacqueline Carey
2132,Debra K. Shatoff
2133,Christopher J. Cramer
2134,Quentin Bell
2135,Raymond D Keene
2136,Kon Grivainis
2137,John Elburg
2138,R. N. Coles
2139,Raymond Keene
2140,Bernard Levin
2141,Nancy Farmer
2142,Susanna Moore
2143,Stephen J. Dubner
2144,Sark
2145,Marianne Williamson
2146,Katie Roiphe
2147,Nikos Kazantzakis
2148,P. A. Bien
2149,Bret Easton Ellis
2150,Patricia Smith
2151,Charles Johnson
2152,WGBH Series Researc
2153,Mark Mathabane
2154,Gail Mathabane
2155,Mark
2156,Jay McInerney
2157,James L. Halperin
2158,Greg Egan
2159,George Ancona
2160,Susan Meier
2161,Anna Clarke
2162,Diana Hamilton
2163,Lucy Monroe
2164,Lindsay Armstrong
2165,Emma Darcy
2166,John Seelye
2167,Mary Jo Putney
2168,Jo Beverley
2169,Barbara Samuel
2170,Karen Ha
2171,Chris Sorensen
2172,Erika Pluhar
2173,Ursule Molinaro
2174,Colin Stinton (Narrator)
2175,Burkhart Kroeber
2176,Eugene Savaiano
2177,Lynn W. Winget
2178,Peter Lerangis
2179,Isabel Miller
2180,LaVyrle Spencer
2181,Brian Jacques
2182,Susan Seddon Boulet
2183,Alice Leccese Powers
2184,Arthur Hailey
2185,Jack Mcdevitt
2186,Terry C. Johnston
2187,Frederick Forsyth
2188,PIERS ANTHONY
2189,Ruth Prawer Jhabvala
2190,Chris Maynard
2191,Bill Scheller
2192,Ted Anton
2193,Peter Nelson
2194,David Larkin
2195,Peter N. Nelson
2196,Gerry Hadden
